scharm,
X,Y
2.339527027027027,0.01999999999999999
2.449324324324324,0.01999999999999999
2.539695945945946,0.01999999999999999
2.649493243243243,0.03003502626970228
2.73902027027027,0.029982486865148844
2.8496621621621623,0.03996497373029773
2.9695945945945947,0.04001751313485115
3.029560810810811,0.08000000000000002
3.379222972972973,0.06996497373029774
