scharmu,
X,Y
2.790143084260732,0.02014218009478652
3.8076311605723383,0.09004739336492884
4.038155802861686,0.06872037914691931
4.936406995230525,0.18957345971563955
5.158982511923689,0.2701421800947865
6.208267090620033,0.1694312796208528
8.64864864864865,0.3199052132701419
9.284578696343402,0.6789099526066349
9.364069952305247,0.7985781990521327
11.335453100158983,0.7997630331753554
9.801271860095389,0.9691943127962086
12.869634340222575,1.3981042654028437
