rathsb,
X,Y
3.8007380073800743,0.23140495867767896
4.883148831488317,0.36363636363633134
6.334563345633457,0.7933884297520493
8.86838868388684,1.7190082644627935
12.804428044280444,4.132231404958645
15.436654366543666,6.115702479338822
18.118081180811807,7.834710743801637
21.168511685116854,10.314049586776832
24.292742927429273,18.082644628099143
26.949569495694966,26.082644628099143
29.45879458794588,23.40495867768591
33.837638376383765,40.56198347107434
